"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",0.656682544915159,0.898352398467675,0.546204749975932,0.653814856387526,2.2999611958355,4.09159441272337,6.02248421478612,5.6002683520434,10.7650499281547,25.8345410259622,27.98935257703,21.2051031810124,21.5273547280241,19.9554426615748,23.2638109712237,28.3922248590427,27.9531270952651,32.6965774813014,39.0243821225299,38.5434717255544,39.9331089742224,40.1924786256923,42.0610418780674,40.3240224530069,37.5589869889358,37.812601789396,34.6801457158458,32.3660452157613,30.6950508053555,26.3388148797161,23.956544248167,20.6606634944898,17.2272870306318,15.5248521135413,12.8796473949821,10.8150335497584,9.0274430829637,8.01567791577562,6.62371960145687,5.57065405569437,4.79286323056245,4.0693284247665,3.4986109657411,3.0429633434622,2.64611917286837,2.35344499541842,2.06865199952456,1.79086761791104,1.5962825824214,1.35907189919226,1.19803521787959,1.00128861079209,0.827500196213542,0.684014875944475,0.524447941815823,0.442824458592212,0.36394698725433,0.293152508735807,0.272269328474863,0.221080607670162,0.192968040825875,0.161236272957523,0.121091370345135,0.104363246714571,0.0882849191862282,0.0720630543807948,0.0535932810100947,0.0451046413720543,0.0361307906625427,0.0298134181740965,0.0236125078313124,0.0193398494936912,0.0147705999906257,0.0124347205802224,0.0110705856689171,0.00923459828786943,0.00718681918774141,0.00665687039033167,0.00460783803549305,0.00403203073837829,0.00287447455577402,0.0023617585156024,0.0020893308851854,0.00111972234654164,0.000859956982833694,0.000686253828508618,0.000685477685401667,0.000353353044778173,0.000285077752308211,0.000180865391418649,0.000113403948238733,4.70116500088551e-05,0.00012005037627543,5.47436222159737e-05,3.56619834618379e-05,1.3009646188051e-05,2.37298766793755e-05,0,0,4.50023807679556e-06
"2",1.62767528993119,2.22668626105353,0.193405905326257,1.76388282052989,2.97605846560233,3.96126133178533,7.29232864185096,4.82021961904205,6.95584262759859,9.43958016335704,8.42385965530654,8.06256264360894,8.00761288472847,8.00524414710749,8.00533929150492,11.3602878574295,13.6899812632083,14.9873516998441,15.6624301991448,14.2438978913071,14.1330240727369,13.8977739748971,14.8819199677048,14.4251199127138,13.1558657194038,14.5095625845295,13.8796776939003,13.4997321917727,12.9468999026895,12.419011542946,12.0084903706159,11.6744160367247,10.8424433709337,10.656350905481,9.75930787856752,9.23847465494063,8.72107561345345,8.33869687900089,7.75595803550897,6.66044229053209,6.31678730992804,5.49463644863791,5.30751433778916,4.71866708969991,4.3822715640064,4.09802419006088,3.70383238702214,3.39326166925836,2.91297964128833,2.77904915390505,2.4752290659025,2.22562593426255,2.03269606497897,1.62453607770803,1.41081258072067,1.21331967458758,1.00085538056964,0.886554317274433,0.750118068960236,0.641485447660392,0.554956468500689,0.482487387520682,0.403460495345934,0.36971588100457,0.308045455937111,0.264878691174514,0.2253253725423,0.198211977100044,0.163048778310757,0.14223693780823,0.109821151855948,0.101838585595981,0.0792374111565745,0.0647173499959931,0.0559634210350605,0.0473188459287139,0.0357330128559543,0.0272702326510023,0.0255763008976835,0.0189824269697879,0.0135709878959312,0.0105036293281706,0.00872520766484819,0.00606549477126597,0.00461828921970694,0.00259195681701741,0.00261716693143327,0.00138593299927993,0.00133420735785125,0.000640427143320396,0.000408853547568157,0.000213073638337873,0.000170034784276998,0.000155073566328166,4.04082209682471e-05,5.52791032831955e-05,0,1.53263851366682e-05,1.39778293727847e-05,0
"3",0.267144043814978,0.348054662326614,0.444401474622326,1.04219733055194,3.40594135625668,7.77767833754017,15.745868180597,14.6608292853926,21.4627477952374,30.1027109339021,35.1265328805402,36.2203830519118,45.7336684289634,47.7948927102823,54.7312079462745,58.3609159629914,56.2332897689907,59.7292763038708,64.2180834909646,57.8977516947875,54.8356720469379,51.4284150150325,49.3784848371004,43.166294008135,38.3136246008617,34.8508486874054,31.8504821495085,27.1751501731552,24.4597923495373,20.6600706300066,18.6038213114041,16.1433580189077,13.292885787862,11.9369410078192,10.0370134685534,8.4899249886012,7.31058687765443,6.40953761458144,5.2116832610537,4.42201251834025,3.79326781316618,3.30213208111752,2.98447044727521,2.5757043565281,2.31126763638413,2.09519929374137,1.90422491292387,1.74522632603059,1.54670043687737,1.37922353303233,1.1697092775613,0.972812781202886,0.833252764916867,0.675980768566331,0.540198140690014,0.439450865820768,0.338634989323299,0.254761951516656,0.224491208854016,0.17508549635601,0.143271282466909,0.1204112963738,0.0928826921671404,0.0743373662843793,0.0558138494708506,0.0409331654339641,0.0343589597002695,0.0286247633067539,0.0247244348170399,0.018105482488748,0.0141534825270058,0.0105361227800829,0.00789854520573079,0.00628590803477306,0.00531436252108938,0.00473226591900818,0.00261040996744961,0.00282512366009907,0.00170804562507124,0.00147854818566182,0.000890941481390052,0.000658822936426652,0.000460654472082005,0.000219194020036467,0.000183248378678983,0.00016712450764963,8.31378340900807e-05,6.31855048756057e-05,5.76258653367281e-05,2.10221655257441e-05,1.91724428262127e-05,8.74273783721873e-06,0,0,0,0,0,0,0,0
"4",2.60202067970772,3.81754910315227,2.25836507795565,2.44583844850311,2.93504102151089,3.46198073174001,2.92951294607152,2.4342588887751,3.95280843761897,8.51867416881555,9.93096615042124,7.90703464437054,8.0354500231519,8.31920590290395,10.796578499157,12.2762763044424,13.2435314720189,15.5409894264087,21.3303855934336,24.6339456439336,28.1144094933814,30.2356854744265,33.6078298827379,34.0034447973003,34.1932911802355,35.1725317096144,33.9968224186127,32.7933429028143,31.868845889531,28.5990397136021,26.4823680716607,23.6802296474115,20.2696581616539,18.1396003644158,15.3904046649934,12.7909042481617,10.8952776073729,9.23983099398796,7.94168136398367,6.45457788196357,5.24725560096132,4.57821885427035,3.71565557084628,3.21734214231427,2.83595104480241,2.51738717657573,2.26563235396527,1.97307117527679,1.86814925716367,1.63492681935608,1.40056591368616,1.2422511135663,1.04120039948248,0.862050779481184,0.741587031435085,0.575688136113055,0.458631526779419,0.379388153640798,0.315683194401626,0.281239706616838,0.23757753489103,0.190795719081045,0.153778658951229,0.13221900141371,0.115132345034301,0.0933508510650308,0.0728264646504367,0.054009370097861,0.0482870780488037,0.0341100524279528,0.0286881729524299,0.0223210982545119,0.0162558396149032,0.0134653641397309,0.0102337983760908,0.007749496372173,0.00670650518121345,0.00456377942836871,0.00343275571719735,0.00324811206380539,0.00242695556451877,0.0013345558976548,0.0013061876964159,0.000893443003023465,0.00056791161125437,0.000382826359540049,0.000143764266261282,0.000187306527346198,8.54127916109235e-05,4.6738435061286e-05,1.42086531301417e-05,1.29584456673375e-05,2.36364858196328e-05,0,0,8.9650540476344e-06,0,0,0,0
"5",1.22634755865368,1.79923321102013,1.5965709966287,1.65832478454979,2.02884292262214,1.78304212817167,1.93297520979263,1.37114004497335,1.27601488090881,1.90853262021197,1.80428301385732,2.03270817552801,2.47180251910522,3.51028378898088,4.84618149253554,7.13859829397452,7.76860160963652,9.01227128863636,11.1859546375773,11.43407126019,12.8195067574192,13.8186629588048,17.2980579831793,18.032480324361,19.5151577921699,20.6452945526393,21.824212570428,22.7112224270433,23.022401643067,21.2880954662771,21.0903605688834,20.4649915068522,18.0682678987609,16.9914141541817,14.5537249685188,12.88470340484,11.3328320567057,10.2403247220074,8.77892991629532,7.41172060388692,6.45688224676383,5.39404791008726,4.69997188711451,4.14926782378434,3.69985790453313,3.37346545653377,2.90322941248287,2.67589218780837,2.42185249432761,2.2198638147654,2.04853361754236,1.85807299981295,1.61608464214306,1.37317381549916,1.15275166058076,0.972599017461185,0.795281229171827,0.670179675043091,0.586711642241874,0.501571682506926,0.431754311786564,0.382342728254078,0.328043505749822,0.274059771047957,0.223805472564369,0.185630342128493,0.152806927887662,0.133680167445779,0.107084434041839,0.0847826191497074,0.0687030915872232,0.0583420404897676,0.0396428472267904,0.0312186914964941,0.0261917036875138,0.0214344225469034,0.0147342611605163,0.012462123612574,0.00885788116625376,0.00726694646830114,0.00615654168783802,0.00426481832001867,0.00408543768502261,0.00250098916658126,0.00181543346800651,0.00165569500095143,0.000929238023098518,0.00058263916521766,0.000466964357249751,0.00027902257078235,0.000187505396089387,0.000134362606455978,0.000100260125584334,3.04794404293658e-05,2.77975800490844e-05,2.53516943126286e-05,7.70700666971826e-06,0,0,0
"6",0.588318798421901,0.764181718012367,0.518999369197265,0.622094866143775,2.02275197410976,4.66817235470986,12.94667185493,14.3710996674094,21.571276977941,32.1635658230748,35.2527454955308,37.7111056751185,48.4193049125771,49.9251117250378,58.0237804500649,64.5794233128043,61.7396834889788,63.708367045331,70.1485731353527,62.5882995460987,60.4944389059507,55.0143926613563,53.9128386571894,46.4319994231561,41.2850390304495,38.3797790679597,33.4288853666686,29.0432047002789,26.2212986079603,21.4991400370166,19.1687530353279,16.2295046549123,13.2520999797647,11.8539628076565,9.64517867919645,8.22871615210765,6.94541990892588,5.79000905367662,4.88752468715512,4.11032466909954,3.4298162620676,2.97977595247464,2.62782115005148,2.34428718260082,2.03918516786665,1.83037354148878,1.62577077755631,1.41151050119914,1.30210218573454,1.13475213812386,0.982670671788341,0.829055868115968,0.70524599997206,0.568675850464039,0.448828928889355,0.353993696392094,0.274526892898516,0.219963901810412,0.174242672424667,0.148872251196569,0.118668392326409,0.0899085578145206,0.0768026282507472,0.0588462710185122,0.0448791870452395,0.0341682962261076,0.0290789539221757,0.0226838140380064,0.0170190969204899,0.0160173006956406,0.0115563874416318,0.00803995058801034,0.00782605722443072,0.00563708435964089,0.00463283818665555,0.00331597868201435,0.0026827656057881,0.00185356917570452,0.00143352295241827,0.00107304525455823,0.00069741370118557,0.000502683772497283,0.0003181102790963,0.000230389429748578,0.00010894989632786,0.000134850445825466,3.8837389984674e-05,1.77100603191577e-05,3.23035339534376e-05,9.82039103834562e-06,0,0,0,0,3.09812392565581e-06,0,0,0,0,0
"7",0.0449845982921181,0.0410264412464831,0,0.0341243074860969,0.155608691564172,0.283833626809031,1.24252485227297,2.29000051966418,5.83489623952004,11.0160705317866,11.0138450539049,11.2370492644515,12.5124724048069,11.6424576958322,13.9632901545974,17.1415238550628,17.5397501392482,20.3198050159372,26.2120705204584,26.9544890521466,29.2811783240173,31.1652974031696,33.9321751526332,32.6501380950379,31.5825613506801,31.9795509258668,29.9493021099327,29.009058283403,27.9580451233594,25.1868228165769,23.3481541413109,20.6673300428071,17.9635195403346,15.9027836254963,13.6277236168626,11.3648554003384,9.59232417589004,8.34164826987123,6.93520963094786,5.80461529496793,4.92324452448969,4.04589066079253,3.53575885614963,3.11064761016166,2.73140907042344,2.52101890805272,2.30309792201182,2.22854096860532,1.90319423482588,1.82106538351883,1.68557289800567,1.49336246137198,1.31145039705054,1.07355071351261,0.888836846214551,0.722072746602174,0.58269238384718,0.454694948543624,0.388634232927444,0.345798577655548,0.298537881379829,0.281906206837838,0.237141143672054,0.182991721310221,0.150288118522863,0.13039761719672,0.108000341632974,0.0842115878551321,0.0720874797505086,0.0576144386062415,0.0481246539291736,0.0394686741575716,0.0321412774077721,0.025905940280807,0.0203217480501018,0.0175889779322182,0.013497699170093,0.0105514696709914,0.00815570948917717,0.00681566069051075,0.00539283890937159,0.00414174950757658,0.00391896996148711,0.00325117834748164,0.00241528819146124,0.00191622995246802,0.00143729699894147,0.0010427060337339,0.000910203810525967,0.000594709784756588,0.00040678632747677,0.000340077411630548,0.00022556675318339,0.000248577516381064,0.000117261408289501,4.99070485191433e-05,5.20180219539655e-05,1.77903749489513e-05,2.1633353052866e-05,4.93246311895675e-06
"8",2.42826197640431,2.38069633652228,1.81776630484735,1.61177194639681,3.48588969462127,4.25165999612766,6.74206378678194,4.23728025218737,5.52063645626226,6.81033807411278,6.28360528112827,6.32582895515695,7.79950918155284,8.21322200521649,9.17926467553987,12.4887637411186,12.0296129856871,14.3322373444045,18.6929095482074,18.5883761484455,18.8674471316751,19.0938910035979,18.3261412840735,17.6478516585356,15.6889952164029,16.1661541079117,15.3139675972573,14.4562914743832,15.3256486788818,13.8763609048538,13.3563409067542,12.5863501677592,11.3514507808597,10.7768634822509,10.3427040868724,9.37465572519103,8.41533621978719,8.03470056666668,7.28373460417972,6.27166152968124,5.97295330573402,5.48633794549548,4.9972579767215,4.53210517387849,4.15020838637825,3.79273210571459,3.54763792865561,3.31791186741351,2.9726922996367,2.69115857700113,2.54360442028352,2.30761449549415,2.10406449786082,1.86781343273871,1.6560075983002,1.4386698149059,1.13427363293684,0.964379497997822,0.824899310490981,0.718132925324732,0.603226106988314,0.518188985141951,0.432792352265033,0.350345251160016,0.292097912352791,0.236356334538875,0.191639383748866,0.150044573260445,0.114517205771815,0.094313327336608,0.0701395663385574,0.0573869702038286,0.0415339184560443,0.036054750700234,0.0296207164671161,0.0213079988429479,0.0168309694489018,0.0117649874730398,0.01013113794878,0.00806374483575041,0.00559227350842017,0.00394742594770135,0.00356823600184197,0.00194675075036616,0.00172245904598183,0.00123255334360593,0.0010579783618381,0.000623156661412727,0.000238330102829943,0.000167199720865936,0.000106741570436911,8.3442402212859e-05,2.53667917600076e-05,1.15673945224055e-05,0,0,8.77476608621226e-06,0,0,0
"9",0.175841507039548,0.801846802143731,0.828798705065683,1.60067308799444,4.01453581791964,7.39656602207121,10.1860800630723,6.92122010369389,8.30408629251773,10.2599327722937,8.40045178000526,8.15077522000028,9.51034392010174,8.44342250106443,9.9928827449514,12.5588297657132,13.790200674803,16.5445702795674,20.0141959659453,19.6893779902462,21.264047569128,20.9095794404408,20.9319239170236,18.4629644637707,17.0055225789215,16.5056561274456,14.87693100244,14.2699635866309,15.0952364826144,13.4953284869056,13.4284656130703,12.334600924058,10.692516035751,11.0674393324265,9.67913358543316,8.98848340460568,8.2359008097653,7.69949680225379,6.70340482422034,6.50748147736657,5.76263302497089,5.19381657352853,5.01358036451134,4.5489855005187,4.18641197826755,3.82734276910473,3.44059165752147,3.17262752319304,3.00974508491467,2.75905927555972,2.55732165071182,2.35582590469828,2.14512606017001,1.96260305844653,1.65488087605354,1.4537950516381,1.1950093266048,1.04033628403078,0.853974279541356,0.720242163441563,0.595965384614817,0.529268354363988,0.403704394975747,0.336497823365272,0.26927509561517,0.218785709634817,0.173888119511878,0.131891207928156,0.10263976614232,0.0764962383376869,0.065027668407119,0.0442252855263783,0.0391749185158028,0.0289628946359151,0.022751152656607,0.0172324676898757,0.0143797859851109,0.01072563030085,0.00920387025596807,0.00713695256519047,0.0063980296090916,0.00516049751539753,0.00319914173681848,0.00246878241128905,0.00153515203575466,0.00133007153183417,0.000681004718120128,0.00040758616800436,0.000389424098581588,0.000290584635555938,0.000206123817960123,0.00010742123213089,7.34769960602541e-05,2.2337272283421e-05,2.03718344441243e-05,9.28966691530277e-06,0,0,0,0
"10",0.342597288336824,0.446360629281609,0.264605725908259,0.259886620198122,0.490968787435968,0.633052520448559,1.46449949012656,1.91356030744971,4.0408709466013,6.67630091257023,9.20635450418749,10.8041215239226,16.1982717131022,18.5641693074176,24.0615777731892,30.0767635275813,32.5934935439016,37.8651422961544,45.0016254963442,44.7587542005694,45.9981721791597,44.5860229801263,45.3469968067299,41.2745741129428,38.4236752872688,36.9221991887572,33.4212521174605,30.5171819118655,28.4575849116946,24.1421203752996,22.5181413615166,19.752436873082,16.8971227953796,15.2955749830917,12.6806989012994,10.8859053153219,9.09554210858517,7.8852117078638,6.5262810172693,5.40003812657679,4.64951235075874,4.05092164341648,3.6121689214465,3.22579261406807,2.79779424119284,2.51903986765297,2.31613866302155,2.05782523034881,1.87499366185604,1.67459607170282,1.47488132629003,1.31587113512218,1.04275010294463,0.836649283737814,0.63114884122803,0.501346715584505,0.377531070483588,0.283438093861844,0.233784881432355,0.191743362209017,0.170293202892272,0.131053283287713,0.10412595873605,0.0795923978665954,0.0654447955679742,0.0477613841425111,0.0408680027408055,0.0337953808503346,0.0258324531395448,0.0207102264091946,0.0162894033012201,0.0147853689850797,0.0116778920424246,0.00870858502917603,0.00689586909834362,0.00538367167386439,0.00475374070184915,0.00339916586359071,0.00258030287196707,0.00172685573511961,0.00148226931617224,0.00105612943999512,0.000873302690648184,0.000620771478753243,0.000373872851103933,0.000263038700119643,0.000124389557018846,7.29286870524861e-05,5.17313635158929e-05,3.36996887579681e-05,1.22937925720749e-05,1.68181081237883e-05,5.11276563545153e-06,0,4.2526132257073e-06,0,0,0,0,0
