"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"11",-0.0512524612192716,-0.088843405798679,-0.135509367408324,-0.191082376581324,-0.263982680481637,-0.392729721575055,-0.61832671305527,-0.878480311801098,-1,-0.887979918317069,-0.650939229268992,-0.449270110455477,-0.324744079853929,-0.22922699829231,-0.131305464917711,-0.0355799767953293,0.0484716333786436,0.119317421855316,0.178243599274621,0.226076015515401,0.26297952949886,0.291263721394645,0.313390588110873,0.331024271587965,0.346091754876558,0.356376774177493,0.360246293007183,0.358624143433482,0.35438135912183,0.352726548818459,0.352370391337752,0.347216217140973,0.334357221287329,0.313869612146059,0.287420642203261,0.262960866224762,0.236185288985247,0.211136064599813,0.182949854893044,0.152757343220721
"12",-0.0110023883913733,-0.0234981149276833,-0.0379940598854711,-0.0541139210453839,-0.0970450185658254,-0.244738891368551,-0.5393639424127,-0.86120798947778,-1,-0.882933210510818,-0.64210038366207,-0.426412142334827,-0.272861250130577,-0.149681626955109,-0.03664910589643,0.062237063275752,0.143734983523422,0.209768307043616,0.264485261298562,0.311538470669793,0.351596257395465,0.384058555949134,0.409173464639461,0.42904566433367,0.444246137263652,0.453151560763905,0.455109638085107,0.452663080122694,0.447569942355722,0.436980655454362,0.41991529045308,0.397863030740448,0.373236602691331,0.347739456415417,0.319000413101488,0.287148270196863,0.251930181099894,0.2120908158517,0.165018613308515,0.110434017720629
"13",-0.0322078149120611,-0.0501679783879354,-0.0722340053568368,-0.106016050718424,-0.174967179480414,-0.328719356519904,-0.592928662374163,-0.87600646844613,-1,-0.887928233563359,-0.65153555501313,-0.434079409164681,-0.27650339420248,-0.148693446451426,-0.0294242555184655,0.0789832400944707,0.171329709332243,0.246932353445662,0.305151254766399,0.347062151178902,0.378827548785478,0.403612813526674,0.420164086105212,0.428652066208392,0.433355790925046,0.434980736499058,0.432879563536569,0.426381018194775,0.417730584766004,0.407479944848334,0.394900120067029,0.379563948885754,0.36175593078334,0.3408938726234,0.317204961670913,0.291435905978284,0.263725244422162,0.235714002981886,0.205297297832197,0.168842194323866
"14",-0.0485640059635934,-0.0394894640205452,-0.0343995786203387,-0.054685914432551,-0.125785399908939,-0.278323051788631,-0.541263960433166,-0.849826359440421,-1,-0.839082963584582,-0.432742032918798,0.0431199950005803,0.463524769446404,0.776276563137014,0.957134737337031,1.00098083853362,0.938637479578263,0.824565601016549,0.70497352985814,0.5970152273992,0.501658438455061,0.417262282056546,0.343786286710768,0.279246754096994,0.223159216638545,0.175187403843006,0.134487961218787,0.100059814485819,0.070234704900324,0.0448632450400101,0.0226080901323953,0.00254077651701141,-0.0153619073976532,-0.0299429530500925,-0.0419665574531527,-0.0526010373795899,-0.0625379792226499,-0.0701156710976998,-0.0753852975398689,-0.0788301357878105
"15",-0.0426064609244409,-0.0727866510555886,-0.0924146361219726,-0.117031538795738,-0.170713028622764,-0.308701703227517,-0.570150440718403,-0.867986980950065,-1,-0.879187193025086,-0.624608802586137,-0.395899146545312,-0.236714015360711,-0.113916686916885,-0.00515091935994581,0.0874183547985656,0.15732211103011,0.208890214357773,0.245635157325792,0.275277796187067,0.30413619929161,0.333208150160897,0.365682137834036,0.397592801231213,0.426053563670371,0.442246375210786,0.45134056450247,0.460379525923962,0.466454591645128,0.462014270881656,0.449333951885479,0.431027753845701,0.405700252575459,0.380380115021244,0.354290469142347,0.322317214158953,0.287748249276515,0.254983394820362,0.215145691121567,0.153342022518243
"16",-0.0700040552006728,-0.0845077762680104,-0.10170790720702,-0.140731749289797,-0.220764147465989,-0.369921159733106,-0.609009711309884,-0.875034675494376,-1,-0.866975303447899,-0.546017841797233,-0.181006352061991,0.135883965888543,0.37494483135631,0.528028928183862,0.59746731817691,0.602227157467187,0.572896710727391,0.534014556378961,0.494894627211971,0.454748140552063,0.416145018753268,0.380612883595113,0.348537169144211,0.321876531896842,0.298106107284216,0.275328039676909,0.253491842640842,0.231150238399113,0.210145710363128,0.190471201289413,0.170863464596253,0.15169219126867,0.133896537553493,0.116734950021145,0.101156899351222,0.0865332051448392,0.0693564173957796,0.0497774525413949,0.0265254638916138
"17",-0.0292570164551151,-0.024602101788129,-0.0249727039735597,-0.0480355721391273,-0.120395146753503,-0.276843967383227,-0.545256469235056,-0.853757802197899,-1,-0.844382641971826,-0.462301712472718,-0.0276445366244036,0.342187500369185,0.604457126277171,0.7488788013896,0.783520477395159,0.739652378221679,0.659405368379985,0.572865918562978,0.492025260018133,0.418345599710418,0.351750737955546,0.292357632408469,0.239445044196998,0.192587082062451,0.152173014159437,0.118010746400126,0.0890292301988916,0.0637292810695643,0.041618377331858,0.0219658289899513,0.00479928058046912,-0.00914018166477295,-0.0208329936835779,-0.0306804738131812,-0.0392535880600173,-0.0472758199381377,-0.0547406718000448,-0.0612802586583512,-0.0665660358277916
"18",-0.0528983403493492,-0.0947404074127837,-0.138560265157014,-0.172358107127305,-0.226629409203077,-0.364681618038419,-0.614004209609522,-0.879505975710069,-1,-0.89395533943001,-0.669515411041758,-0.456004741859002,-0.292573910098224,-0.151854405574104,-0.0176005225722166,0.109734117191658,0.231909565974742,0.345024677021338,0.436069579522911,0.498348816954565,0.536313930420477,0.557482943823486,0.56468040838051,0.561269173077854,0.552269318236802,0.536670779503556,0.525469347268592,0.515290075966517,0.509574442347704,0.501657231334978,0.482901485459912,0.446496830696279,0.400396767794067,0.350976193932356,0.308281318043257,0.275330236609087,0.241695698456477,0.205702327381816,0.167961000629022,0.121673440750956
"19",-0.0279738659521842,-0.0483550495946711,-0.0675397630204399,-0.0890369983896685,-0.123575759121124,-0.24155164534269,-0.516304358486012,-0.850347074434176,-1,-0.87736964849274,-0.640488159848419,-0.448064366174806,-0.318402300361098,-0.204166854636714,-0.088289694860866,0.0197927556670517,0.11839563151071,0.204300231644479,0.273475824436628,0.328760594155341,0.376140814737374,0.418860685753961,0.457624359349041,0.488075507077808,0.507872185598029,0.521247153479668,0.528933984265434,0.531515221651011,0.527974846665475,0.517636167137081,0.499949983622087,0.478376252616052,0.454346815525866,0.428204922003871,0.397039814998244,0.358766498049361,0.321546467176506,0.285399336645528,0.244005390000254,0.187347621672194
"20",-0.0591040798629471,-0.0915351832660055,-0.12345339565576,-0.163289693534401,-0.226681965271462,-0.365019775385462,-0.607035595693833,-0.877731012457437,-1,-0.889152090691823,-0.642620714451897,-0.403507751528098,-0.225576870201561,-0.0853329032803876,0.0334674605021045,0.129039677671792,0.200053932869441,0.251255789852161,0.288318774983609,0.320797466212644,0.354241132801761,0.386902244030372,0.413649245997336,0.434022123051544,0.446524502442843,0.455759184450414,0.465673314862208,0.469829318330832,0.469189526448257,0.46171295023371,0.446891986210106,0.426318182779553,0.409786700788901,0.38987648315391,0.36757101161143,0.334701042702143,0.302539603646285,0.265830883441551,0.223847845857745,0.156051056449737
"21",-0.0434795057910636,-0.0762931466449055,-0.105463213503415,-0.141541038525963,-0.198141705679394,-0.328172200031497,-0.580044095119473,-0.864930063422526,-1,-0.895768013858467,-0.664411802602758,-0.44206788930407,-0.270340305516185,-0.127632464315881,-0.0026843619808444,0.101597732250999,0.187848072270183,0.260647969190683,0.317678134261049,0.352424515741099,0.384701284198772,0.422031811479048,0.458002262022363,0.490329138570345,0.515998797405833,0.535906025855775,0.554481810763218,0.562198456670819,0.564023822817793,0.556192644132344,0.536657647210411,0.506127503614942,0.467716073243712,0.426140674884394,0.388072842846712,0.344478804277799,0.297727956019414,0.247669973800627,0.211584990479463,0.138770776961732
"22",-0.0708266145421865,-0.117306986512858,-0.184444541483619,-0.269995926254836,-0.370026037536599,-0.504041650025269,-0.698449365901556,-0.906315946813957,-1,-0.913882646267457,-0.732429280388247,-0.567108310200702,-0.434171162741269,-0.294553324047215,-0.132921527445788,0.0364113919381805,0.198164386163677,0.347089244662887,0.482415456106103,0.599237652122684,0.690390236967,0.751276366041447,0.780883816856363,0.780856909387614,0.758161143585666,0.720408824783235,0.673555054676321,0.621147286581299,0.566615196631458,0.511367436421697,0.456973532285935,0.404732909738321,0.355781041157137,0.310453129754767,0.267903414500773,0.226473893655527,0.186625870687493,0.149609402746545,0.116258165305122,0.0846360747749433
"23",-0.0313701389369609,-0.0663922483002214,-0.0915829088459403,-0.106423787277366,-0.130307640097724,-0.254447620478723,-0.536864978397152,-0.857095341247343,-1,-0.88668086033197,-0.665333970416169,-0.468505764980593,-0.324419238776058,-0.200321467946911,-0.078111308276618,0.0329234504451419,0.124080887008407,0.197361734170996,0.259460426856756,0.315563674797352,0.36764181987327,0.415693173702437,0.455067932052752,0.483240275341348,0.501719617142482,0.513924931156221,0.523663518959687,0.527501211414139,0.532588306603432,0.527519783616953,0.506271495214281,0.472843218528981,0.432462184462495,0.387061590489681,0.345502065735468,0.301772970016023,0.257940882990057,0.217482183348163,0.173540351487381,0.10709914010701
"24",-0.0741295742469796,-0.114552445019132,-0.175913395050466,-0.258643175021222,-0.363455471908658,-0.508806458351515,-0.708822323938263,-0.910964178149381,-1,-0.920242902133126,-0.745936691020343,-0.577353197047944,-0.435737763005154,-0.290728679956742,-0.129247151466112,0.0366812365638312,0.194939406679941,0.341622573556828,0.475544784584995,0.59392030715776,0.692004537557811,0.762527335083837,0.800269450548289,0.805670889557009,0.784703194535895,0.744883216060204,0.69212035634108,0.632849432937486,0.573112590136365,0.515201347517166,0.458139178215492,0.403376461286647,0.352915433778364,0.306880111693731,0.264601496124829,0.224059633452061,0.183845130719214,0.148691221306426,0.117039111315601,0.0871327447200649
"25",-0.0921629334577927,-0.131331046022917,-0.183252992445699,-0.250563336290447,-0.339903590934837,-0.478372565576094,-0.684472772574123,-0.900223386858288,-1,-0.907802626250384,-0.71175090880804,-0.519301170851162,-0.361524968617767,-0.217107799300979,-0.0756624708890461,0.0564849288095413,0.17344154710541,0.274999554651396,0.363028227975728,0.437905935249872,0.499659991188033,0.543842135203082,0.569536730571218,0.578911140484322,0.576852561110732,0.569310612241503,0.55454712797656,0.534162988087217,0.508099287798514,0.479803144042362,0.451368526561179,0.422004971277983,0.389521600594747,0.354841651851402,0.320731986836681,0.284955174178806,0.24712714524421,0.210967451549039,0.174215859873141,0.12934134723296
"26",-0.0821452663259216,-0.110852165114288,-0.141572399657526,-0.183110422125938,-0.25128752302623,-0.384696961834833,-0.612657940482058,-0.873873984899983,-1,-0.866513374672443,-0.543031808629322,-0.184193627896116,0.108467166541265,0.314020055522403,0.442701009262383,0.505966712502918,0.521207482551956,0.510661469008639,0.491364190644216,0.468951560594661,0.446110188620501,0.422989907376177,0.398510754222556,0.372223231196325,0.348956360428612,0.327445320810523,0.306732091430351,0.285283319928392,0.264932672599435,0.246389097890668,0.228011571491581,0.208123394650131,0.18723957657681,0.168086293230937,0.148041148846743,0.128227564019407,0.109482915185637,0.0850569493812105,0.0531010819085177,0.0116830552888981
"27",-0.0778565126452244,-0.128934086884629,-0.184804136305584,-0.252278238121387,-0.33652060440408,-0.462559462477712,-0.662993515427853,-0.88783726253571,-1,-0.892618940380192,-0.653624511806118,-0.405808658847339,-0.198751210844229,-0.023279058719004,0.131989733274925,0.262500231371509,0.361055239176443,0.428302596913813,0.471664702579639,0.497865212213949,0.510686278744055,0.513547573067124,0.512929039900789,0.509629682188097,0.500063241545686,0.486362963282885,0.470023507345275,0.452440815168099,0.433059595130711,0.412182172671016,0.391042529168236,0.364942280520988,0.336025469375669,0.307856759441501,0.281568328633922,0.252036069275715,0.220126853285785,0.190906174225831,0.151974061711409,0.094473614393159
"28",-0.0621529663973338,-0.0720259734668475,-0.0859476267597283,-0.107273507747594,-0.156606886666186,-0.284758442453043,-0.537771817927413,-0.847858358162522,-1,-0.829666041557719,-0.405229304398514,0.075842050458659,0.470849282897466,0.737523884775664,0.879004063419225,0.906389829084829,0.846896002721613,0.744497585036555,0.637989318698775,0.5438540731483,0.460013076215596,0.382148390988133,0.312339211721151,0.252614082383535,0.201610932357808,0.157066115929219,0.117716752624424,0.0837164816453916,0.0546124050148846,0.029771394153353,0.0100097628426967,-0.0064756391116447,-0.0222620671141618,-0.0372085445344753,-0.0491793176309005,-0.0591080400154147,-0.0684876288785985,-0.0773252596776872,-0.0829828966645519,-0.0882150712459591
"29",-0.0852438277798804,-0.135793923167005,-0.207011652216767,-0.28963138147483,-0.376377778737435,-0.492178509827033,-0.676806576250002,-0.893105454212908,-1,-0.890525810409516,-0.627080798355937,-0.337302081242903,-0.0799727683096283,0.145965162742373,0.342715395812111,0.497438138083976,0.595744032271584,0.640465479005941,0.641353303239606,0.613933632915798,0.578360967233063,0.539211601919427,0.49860285170668,0.455889488110267,0.415125781450443,0.377557733977884,0.343412699823959,0.312501428901664,0.288406971515957,0.267297330938706,0.247516251374921,0.22941810043718,0.212802196825171,0.196620679318903,0.176853571238051,0.155587704078911,0.133614371829426,0.112279917390432,0.0897972610812909,0.0662159381596761
"30",-0.042980726578484,-0.074668631202112,-0.102508886331171,-0.143873561039666,-0.216128862061081,-0.365823727237019,-0.617308364973688,-0.882485476051363,-1,-0.899931801438616,-0.696866188169405,-0.509234163375612,-0.360870049497695,-0.225334690790849,-0.0921403600649546,0.0310137354638381,0.134943262314335,0.222526629681811,0.298709698851567,0.368186250466545,0.425299125925028,0.473278474853489,0.515485372483346,0.554360506584383,0.587355713143953,0.612501245747359,0.621679716888034,0.617906323706718,0.610070328545104,0.589505238001254,0.559474421631255,0.523901739356432,0.486142404067683,0.442845111101123,0.40021807906734,0.354480098330991,0.305799222653647,0.256715799593935,0.199700629810783,0.130261206352432
"31",-0.0458014362220781,-0.0507730881738403,-0.0768850044307719,-0.135073337423277,-0.2249794761909,-0.375965063586762,-0.61857278765193,-0.880421027049937,-1,-0.88680785861837,-0.626167337950822,-0.350248804877109,-0.120238402195529,0.0657843651548697,0.217663516224924,0.329639047695258,0.403025372466385,0.446682552243098,0.467013719092033,0.469781840059513,0.463085299025231,0.456840726350201,0.445617092406043,0.434606846801989,0.425850515540303,0.422833441509367,0.418604203157554,0.408810567464799,0.392093665626399,0.372758311031288,0.353542987377487,0.334638855053006,0.311908551241357,0.285915184062262,0.257530089237819,0.225523320085474,0.192256966981119,0.157437620957106,0.120022050128478,0.0753646125075206
"32",-0.0281070427789921,-0.05755435069122,-0.090399970802091,-0.136928055540912,-0.211181988134295,-0.357447291691167,-0.607965351814528,-0.880310876626669,-1,-0.887103445758802,-0.651999448483939,-0.428892953165743,-0.257558000429858,-0.120591419869988,-0.00747182604534598,0.0840027900224256,0.157893776384569,0.218509852266691,0.269959001269298,0.318510663319721,0.365253677111678,0.402931145652959,0.43111929373502,0.452938647893492,0.472024753338498,0.484488610787817,0.490395104483908,0.494375347232079,0.493612957383219,0.482773233627882,0.469520627106203,0.455298812212837,0.434373644020714,0.402817598228661,0.363544382849473,0.321572388510623,0.287822444270519,0.253145871942837,0.211551017263264,0.156742081080971
"33",-0.00251416430594904,-0.025163823428696,-0.0445584160881612,-0.0815708370949166,-0.16534803723189,-0.338935497929834,-0.608524266102171,-0.881984481524145,-1,-0.89376147931389,-0.670577934813067,-0.458865532484514,-0.297128615011052,-0.161871556205834,-0.0365295115649223,0.0762218659527445,0.171839881082091,0.248708479905364,0.309395137440463,0.354376926189959,0.388366201786883,0.413703187747097,0.433083771752328,0.446938330791023,0.456728045325782,0.460968387136943,0.461479703016533,0.458387681723378,0.453487765775302,0.444925365003269,0.432853018086729,0.418587149394516,0.401711001463127,0.381728045325781,0.358801715281886,0.332069311708122,0.302828191638391,0.269807458830122,0.233776421878406,0.169785667590201
"34",-0.0764205450940037,-0.104894016629624,-0.133127905210715,-0.175880627792906,-0.249799991015638,-0.391183347273351,-0.625059093563556,-0.881032089141969,-1,-0.885083608033727,-0.642955084613425,-0.414783872644544,-0.247661392276443,-0.112161187989193,0.0128417533194004,0.121707071333685,0.205986792989631,0.268379970009346,0.314746758677929,0.348356289801252,0.373149916894662,0.39034320258236,0.405170071810712,0.416690375396539,0.422722731930204,0.422596523052371,0.416377527118863,0.40535189816013,0.394657834897395,0.383933288981963,0.37231939830452,0.359395823127882,0.342621807610607,0.323202753492669,0.303799208092769,0.278815198115851,0.247878514328985,0.211822349239216,0.173252167477042,0.121543427619208
"35",0.0419239993986455,0.0333062909969499,0.00876153081034388,-0.0389456188389668,-0.132100649621151,-0.313972230639014,-0.597064998885259,-0.881435878245255,-1,-0.891009610036477,-0.651198077899615,-0.404210785005047,-0.196338067371256,-0.0184469693267296,0.136407409320902,0.263149859691698,0.359931170039513,0.428119282302909,0.468949952129014,0.487013395032679,0.49028919474811,0.484381770765696,0.472568319134942,0.456189320557809,0.436211038206958,0.414461273372887,0.39168334122262,0.368421812041335,0.344784203551995,0.320933886840158,0.295402383914604,0.269835972637438,0.245520211237416,0.22230196841213,0.197995050461185,0.173810544463233,0.150096603045033,0.127578389030772,0.104657565361234,0.0825433573363155
"36",-0.0193144139711847,-0.0539014285366682,-0.0907023752367196,-0.143933185005914,-0.237819812452262,-0.405518717681962,-0.652558351251119,-0.896903937125628,-1,-0.905862335616797,-0.705566610544381,-0.511381824807078,-0.355873344447008,-0.217810150794268,-0.0850549343594788,0.0382958924303758,0.148447695593679,0.245706407851343,0.32883761589687,0.396090589319594,0.448246331923053,0.487725896151421,0.514826015972599,0.531024723280737,0.538365328178866,0.540008640893145,0.536304510771739,0.527039289357754,0.511071144342679,0.4887089757871,0.46210914943582,0.43033398595024,0.402108354188786,0.375402297076992,0.347157080873656,0.314885481459765,0.281878872007363,0.248895111070491,0.214168038072155,0.171083749601634
"37",-0.0561675625963968,-0.0918463218303244,-0.158501727273028,-0.264263941008852,-0.398746692015462,-0.555294817739298,-0.740581697419745,-0.919855414716653,-1,-0.920847948083553,-0.734502844563093,-0.520434705325787,-0.305317174580988,-0.0824840493594903,0.142639962109294,0.348008805835522,0.514886896461876,0.637360435345671,0.718295514389527,0.761890803664978,0.774540911916256,0.765503779686296,0.74215495664981,0.705638781888862,0.659465003538455,0.610145258748704,0.556149897931358,0.500251169456028,0.445109813494259,0.392591660290827,0.345679278133464,0.302533885795733,0.260205484216071,0.218132668258695,0.179098726708863,0.141779913730193,0.106227567255452,0.0761269780284689,0.0461401050826763,0.0147290185180892
"38",-0.141408919277312,-0.189200567099544,-0.240888259976898,-0.299409033085571,-0.380399116394838,-0.512218341414531,-0.707559025898394,-0.909371543782062,-1,-0.90651042572649,-0.667614484501181,-0.37256293232643,-0.0836177865588126,0.172851417384779,0.385526286336728,0.550736099413399,0.670116378383873,0.745868450058267,0.781267538135881,0.781153190501274,0.755074243707713,0.711470712846933,0.657760496182436,0.599642366985248,0.539371994160721,0.479781234636222,0.421199646924709,0.364989828723965,0.311290534416077,0.261528277711569,0.215103407748292,0.171388226131078,0.131427368620905,0.0956140400556536,0.0625255023542402,0.0312728644702751,0.00187419548752943,-0.0255112539377794,-0.0521856714323201,-0.0798786998134566
"39",0.00308923259712631,-0.0082643020996643,-0.0204885250766165,-0.0411094606801966,-0.105781760583509,-0.279237769598112,-0.576809647027232,-0.877336119892085,-1,-0.895439325733532,-0.678264017832666,-0.470116673417076,-0.305648919573887,-0.168147044562154,-0.0434830529740821,0.0699330948310986,0.170383253512199,0.257307869838967,0.331203780172101,0.392619924117783,0.442356257202697,0.481655909424668,0.511624330553082,0.5332079886596,0.547036130631889,0.552527382222355,0.548878225289237,0.535991430129434,0.513207393405997,0.483289516878964,0.448232864990469,0.410356180606473,0.37107152105628,0.331432678190684,0.291160728937762,0.25166580087698,0.213573355617489,0.177516054219735,0.143122345619828,0.108897415909111
"40",0.0217148709545269,0.0110626792298239,0.00916542400655469,0.000587464154035228,-0.0520268742318725,-0.221494469479722,-0.535040229414179,-0.862394428512907,-1,-0.885479229823846,-0.657417287996724,-0.454423760753792,-0.31126325276526,-0.199528390004097,-0.09837099549365,-0.00765604260548966,0.0703741089717336,0.137040884883245,0.194782630069645,0.245372224498157,0.290619254403934,0.332527652601394,0.370414911921347,0.403268496517822,0.430723801720607,0.450508152396561,0.463008603031545,0.468757722244982,0.467331913150351,0.459095780417864,0.444940106513722,0.426340516181894,0.403580172060632,0.377419746005738,0.349340106513721,0.319690126997136,0.287465792707907,0.253254895534616,0.216805243752561,0.172827365833675
